gwcode,year,infmort,infmort_yearadj,infmort_imputed
235,2009,3.2,-0.9886963694156423,FALSE
235,2010,3.2,-0.980931846032137,FALSE
235,2011,3.1,-0.9770621100203694,FALSE
235,2012,3,-0.9783417241694389,FALSE
235,2013,3,-0.9715585458810428,FALSE
235,2014,3,-0.9640905845193634,FALSE
235,2015,3,-0.9570968700556328,FALSE
235,2016,3,-0.9503393700515875,FALSE
235,2017,3,-0.944288575704517,FALSE
235,2018,3.1,-0.9315749470644694,FALSE
235,2019,3.1,-0.9245476338566572,FALSE
260,1960,28.826497088036863,-1.1738932810735607,TRUE
260,1961,28.202500628487392,-1.2032020926522238,TRUE
260,1962,27.58654503137981,-1.2191922865383793,TRUE
260,1963,26.978630296714133,-1.2179082320130368,TRUE
260,1964,26.378756424490355,-1.2089035726834476,TRUE
260,1965,25.78692341470849,-1.2043457434529898,TRUE
260,1966,25.203131267368512,-1.2042609166401645,TRUE
260,1967,24.627379982470437,-1.1996707592509643,TRUE
260,1968,24.059669560014264,-1.2098701374710508,TRUE
260,1969,23.5,-1.205337199053216,FALSE
260,1970,22.8,-1.1981399179628522,FALSE
260,1971,22.1,-1.1999581475331336,FALSE
260,1972,21.3,-1.1959942590648815,FALSE
260,1973,20.6,-1.181919542185553,FALSE
260,1974,19.7,-1.1810369718796174,FALSE
260,1975,18.7,-1.2057208175677572,FALSE
260,1976,17.7,-1.200941325691301,FALSE
260,1977,16.6,-1.2045336921409064,FALSE
260,1978,15.5,-1.2002532620372983,FALSE
260,1979,14.4,-1.1982964147281454,FALSE
260,1980,13.5,-1.193726179940864,FALSE
260,1981,12.6,-1.1901933255691861,FALSE
260,1982,11.8,-1.1838825947738973,FALSE
260,1983,11,-1.1779745326096431,FALSE
260,1984,10.4,-1.1588638841210637,FALSE
260,1985,9.8,-1.1493382315342902,FALSE
260,1986,9.2,-1.1407901259929805,FALSE
260,1987,8.7,-1.1307923616030673,FALSE
260,1988,8.3,-1.1194271844074895,FALSE
260,1989,7.8,-1.1107080074645537,FALSE
260,1990,7.4,-1.1045405790991698,FALSE
260,1991,7,-1.0985033366533756,FALSE
260,1992,6.6,-1.0777475728194617,FALSE
260,1993,6.2,-1.0710182370211159,FALSE
260,1994,5.8,-1.0697918758443064,FALSE
260,1995,5.5,-1.064003823604669,FALSE
260,1996,5.3,-1.0593935277050623,FALSE
260,1997,5,-1.0566105364512877,FALSE
260,1998,4.8,-1.0500301505929726,FALSE
260,1999,4.7,-1.0414965672814396,FALSE
260,2000,4.5,-1.0357270188024255,FALSE
260,2001,4.4,-1.0265312862000335,FALSE
260,2002,4.3,-1.024670235543554,FALSE
260,2003,4.2,-1.0179383290087107,FALSE
260,2004,4.1,-1.0114718195473897,FALSE
260,2005,4,-1.0063370273714178,FALSE
260,2006,3.9,-0.9893071670367605,FALSE
260,2007,3.8,-0.9871502136220971,FALSE
260,2008,3.7,-0.9806660757927648,FALSE
260,2009,3.6,-0.9739185483824473,FALSE
260,2010,3.5,-0.969462858368652,FALSE
260,2011,3.5,-0.9615025072189219,FALSE
260,2012,3.4,-0.9620970636183963,FALSE
260,2013,3.4,-0.9547945884256214,FALSE
260,2014,3.3,-0.9511429065955556,FALSE
260,2015,3.3,-0.943774623755175,FALSE
260,2016,3.2,-0.941204791557884,FALSE
260,2017,3.2,-0.9349037349165076,FALSE
260,2018,3.2,-0.9267611095591034,FALSE
260,2019,3.1,-0.9245476338566572,FALSE
290,1960,58,-0.7513387237775344,FALSE
290,1961,58,-0.7658670129189805,FALSE
290,1962,53.3,-0.8286035628255688,FALSE
290,1963,49.6,-0.8669520308793066,FALSE
290,1964,46.5,-0.8940455670121266,FALSE
290,1965,43.6,-0.9217214267868262,FALSE
290,1966,40.7,-0.9513167467134593,FALSE
290,1967,38,-0.9773074206414094,FALSE
290,1968,36,-1.0071821731522683,FALSE
290,1969,34.5,-1.0153952507941857,FALSE
290,1970,33.3,-1.0134871676160035,FALSE
290,1971,32,-1.021610529801537,FALSE
290,1972,30.4,-1.0294930478520703,FALSE
290,1973,28.7,-1.0313633491115768,FALSE
290,1974,27,-1.0446398277024243,FALSE
290,1975,25.6,-1.0751130626496423,FALSE
290,1976,24.6,-1.0682936367104037,FALSE
290,1977,23.8,-1.0637396847029483,FALSE
290,1978,23.2,-1.0466858920464281,FALSE
290,1979,22.4,-1.0357476204124365,FALSE
290,1980,21.7,-1.0238074611677261,FALSE
290,1981,21.1,-1.0101541972505768,FALSE
290,1982,20.5,-0.9962784974076707,FALSE
290,1983,19.9,-0.9828216573554674,FALSE
290,1984,19.3,-0.9609945859854241,FALSE
290,1985,18.6,-0.9510814429590598,FALSE
290,1986,17.8,-0.9447173044892312,FALSE
290,1987,17.2,-0.934966639799637,FALSE
290,1988,16.6,-0.9263650507307196,FALSE
290,1989,16.1,-0.9159448652643284,FALSE
290,1990,15.6,-0.9097726246556989,FALSE
290,1991,15.2,-0.8963733117328776,FALSE
290,1992,14.7,-0.8761114988861147,FALSE
290,1993,14.3,-0.8672416749913427,FALSE
290,1994,14,-0.8614587928168744,FALSE
290,1995,13.4,-0.8618110293124964,FALSE
290,1996,12.6,-0.8695769806977591,FALSE
290,1997,11.5,-0.8847698083842511,FALSE
290,1998,10.4,-0.8996331501168631,FALSE
290,1999,9.5,-0.9101972333247207,FALSE
290,2000,8.7,-0.9181037757452237,FALSE
290,2001,8.1,-0.9203185971916408,FALSE
290,2002,7.6,-0.9273101725839265,FALSE
290,2003,7.3,-0.9235334044635792,FALSE
290,2004,7,-0.9202605751275559,FALSE
290,2005,6.8,-0.9152754416164173,FALSE
290,2006,6.5,-0.9018277371922344,FALSE
290,2007,6.3,-0.9002656384798391,FALSE
290,2008,6,-0.8981723487400265,FALSE
290,2009,5.7,-0.8963349879581741,FALSE
290,2010,5.4,-0.8968259364999138,FALSE
290,2011,5.1,-0.8992640960131323,FALSE
290,2012,4.9,-0.9011795865519865,FALSE
290,2013,4.7,-0.9003117266955013,FALSE
290,2014,4.5,-0.8993521949003247,FALSE
290,2015,4.3,-0.8993671360869819,FALSE
290,2016,4.2,-0.8955318990893658,FALSE
290,2017,4,-0.8973643717644695,FALSE
290,2018,3.9,-0.8930642470215404,FALSE
290,2019,3.8,-0.889931408757708,FALSE
305,1960,37.2,-1.0526098744610952,FALSE
305,1961,37.2,-1.0711466454490874,FALSE
305,1962,35,-1.1065815184393644,FALSE
305,1963,32.9,-1.1260419372735226,FALSE
305,1964,31.2,-1.133460564832369,FALSE
305,1965,29.6,-1.1438470329043802,FALSE
305,1966,28.4,-1.1520807425745876,FALSE
305,1967,27.3,-1.155229751493803,FALSE
305,1968,26.4,-1.1701428606508495,FALSE
305,1969,25.7,-1.16734880940141,FALSE
305,1970,25.3,-1.1541749774040788,FALSE
305,1971,25.1,-1.1459134148871954,FALSE
305,1972,24.7,-1.13378501531504,FALSE
305,1973,24.1,-1.116864397030131,FALSE
305,1974,23,-1.1193779888954067,FALSE
305,1975,21.5,-1.152720569195189,FALSE
305,1976,19.8,-1.1605702899145063,FALSE
305,1977,18.1,-1.1752016072579985,FALSE
305,1978,16.6,-1.1783150663243167,FALSE
305,1979,15.5,-1.1759459555097356,FALSE
305,1980,14.6,-1.1709322054712967,FALSE
305,1981,13.9,-1.162657929473399,FALSE
305,1982,13.2,-1.1536934296804815,FALSE
305,1983,12.6,-1.1428908696426003,FALSE
305,1984,11.9,-1.1255151260083156,FALSE
305,1985,11.3,-1.1155444607544214,FALSE
305,1986,10.7,-1.10659137805628,FALSE
305,1987,10.1,-1.0985387133060318,FALSE
305,1988,9.4,-1.093840636570809,FALSE
305,1989,8.9,-1.084896024763319,FALSE
305,1990,8.4,-1.080788389532893,FALSE
305,1991,8,-1.0738533336142906,FALSE
305,1992,7.6,-1.0528542303585546,FALSE
305,1993,7.2,-1.0458606367705265,FALSE
305,1994,6.7,-1.0469260496583686,FALSE
305,1995,6.2,-1.0460880063889066,FALSE
305,1996,5.7,-1.0489926210197305,FALSE
305,1997,5.3,-1.0486794259251169,FALSE
305,1998,5,-1.0446588291473973,FALSE
305,1999,4.8,-1.0387611644906747,FALSE
305,2000,4.7,-1.0301259119901776,FALSE
305,2001,4.6,-1.0207900597671475,FALSE
305,2002,4.5,-1.018769625667213,FALSE
305,2003,4.4,-1.0118476887154766,FALSE
305,2004,4.3,-1.005181388897746,FALSE
305,2005,4.2,-0.999832628388918,FALSE
305,2006,4.1,-0.982577980125643,FALSE
305,2007,3.9,-0.9836748306164069,FALSE
305,2008,3.8,-0.9770793920078631,FALSE
305,2009,3.8,-0.9665296378658499,FALSE
305,2010,3.7,-0.9618168665929954,FALSE
305,2011,3.6,-0.9576126065185601,FALSE
305,2012,3.5,-0.9580358984806356,FALSE
305,2013,3.3,-0.9589855777894767,FALSE
305,2014,3.2,-0.9554587992368249,FALSE
305,2015,3.1,-0.9526561212888135,FALSE
305,2016,3,-0.9503393700515875,FALSE
305,2017,3,-0.944288575704517,FALSE
305,2018,2.9,-0.9412026220752019,FALSE
305,2019,2.9,-0.9344379838849286,FALSE
310,1960,47.5,-0.9034227181129857,FALSE
310,1961,47.5,-0.9199745197250441,FALSE
310,1962,45.6,-0.9455669649144336,FALSE
310,1963,44.2,-0.9507296054019873,FALSE
310,1964,42.7,-0.9535081154903567,FALSE
310,1965,41.1,-0.9613867135935323,FALSE
310,1966,39.8,-0.966006795191103,FALSE
310,1967,38.8,-0.9640048164655296,FALSE
310,1968,37.9,-0.974929537084841,FALSE
310,1969,36.9,-0.9739533711740337,FALSE
310,1970,35.9,-0.967763629434879,FALSE
310,1971,35.1,-0.9657643060674006,FALSE
310,1972,34.7,-0.9508166513449178,FALSE
310,1973,34.5,-0.9235576799968777,FALSE
310,1974,34.6,-0.9026373214357571,FALSE
310,1975,34.3,-0.9104337194920195,FALSE
310,1976,32.6,-0.914499214703566,FALSE
310,1977,29.5,-0.9522777621478979,FALSE
310,1978,26.4,-0.98286568633593685,FALSE
310,1979,24.2,-0.999174141691402,FALSE
310,1980,22.8,-1.001013486698159,FALSE
310,1981,21.6,-0.9995636602906587,FALSE
310,1982,20.4,-0.9984348663429147,FALSE
310,1983,19.7,-0.9872071152263477,FALSE
310,1984,19.6,-0.9543248343628745,FALSE
310,1985,19.8,-0.9240464263351647,FALSE
310,1986,19.6,-0.9036788069651905,FALSE
310,1987,18.6,-0.9027129915026015,FALSE
310,1988,17.4,-0.9077566523040431,FALSE
310,1989,16.4,-0.9089052336185371,FALSE
310,1990,15.8,-0.9050221867424434,FALSE
310,1991,15.2,-0.8963733117328776,FALSE
310,1992,14.6,-0.8786008331322053,FALSE
310,1993,13.7,-0.8823362351416965,FALSE
310,1994,12.7,-0.8944872084187843,FALSE
310,1995,11.6,-0.907880273581599,FALSE
310,1996,10.8,-0.9163810607817516,FALSE
310,1997,10.3,-0.9164942504889348,FALSE
310,1998,9.9,-0.9130614537308014,FALSE
310,1999,9.6,-0.9074618305339557,FALSE
310,2000,9.2,-0.9041010087146045,FALSE
310,2001,8.7,-0.9030949178929826,FALSE
310,2002,8.1,-0.9125586478930738,FALSE
310,2003,7.6,-0.9143974440237277,FALSE
310,2004,7.1,-0.9171153598027341,FALSE
310,2005,6.8,-0.9152754416164173,FALSE
310,2006,6.4,-0.9051923306477931,FALSE
310,2007,6.1,-0.9072164044912197,FALSE
310,2008,5.8,-0.9053457163098297,FALSE
310,2009,5.5,-0.9037238984747715,FALSE
310,2010,5.3,-0.9006489323877421,FALSE
310,2011,5.1,-0.8992640960131323,FALSE
310,2012,4.9,-0.9011795865519865,FALSE
310,2013,4.8,-0.8961207373316458,FALSE
310,2014,4.7,-0.8907204096177862,FALSE
310,2015,4.5,-0.8904856385533433,FALSE
310,2016,4.3,-0.890964609842514,FALSE
310,2017,4.1,-0.8926719513704648,FALSE
310,2018,3.8,-0.8978780845269064,FALSE
310,2019,3.6,-0.8998217587859793,FALSE
316,1993,9.3,-0.9930296762442891,FALSE
316,1994,8.6,-0.9986537499325002,FALSE
316,1995,7.9,-1.002578164579199,FALSE
316,1996,7.1,-1.0125894476210697,FALSE
316,1997,6.4,-1.0195986873291567,FALSE
316,1998,5.8,-1.023173543365096,FALSE
316,1999,5.2,-1.0278195533276147,FALSE
316,2000,4.8,-1.0273253585840538,FALSE
316,2001,4.5,-1.0236606729835904,FALSE
316,2002,4.3,-1.024670235543554,FALSE
316,2003,4.1,-1.020983649155328,FALSE
316,2004,3.9,-1.0177622501970336,FALSE
316,2005,3.7,-1.016093625845168,FALSE
316,2006,3.5,-1.002765540858995,FALSE
316,2007,3.4,-1.0010517456448584,FALSE
316,2008,3.2,-0.9985994947172732,FALSE
316,2009,3,-0.9960852799322397,FALSE
316,2010,2.8,-0.9962238295834502,FALSE
316,2011,2.7,-0.9926217128218168,FALSE
316,2012,2.6,-0.9945863847204814,FALSE
316,2013,2.5,-0.9925134927003199,FALSE
316,2014,2.5,-0.9856700477257095,FALSE
316,2015,2.5,-0.9793006138897293,FALSE
316,2016,2.5,-0.9731758162858466,FALSE
316,2017,2.6,-0.963058257280536,FALSE
316,2018,2.6,-0.9556441345913002,FALSE
316,2019,2.7,-0.9443283339131997,FALSE
317,1993,11.6,-0.9351671956679338,FALSE
317,1994,11.1,-0.9351375660826734,FALSE
317,1995,10.6,-0.9334742981755448,FALSE
317,1996,10.1,-0.9345826474810821,FALSE
317,1997,9.7,-0.9323564715412765,FALSE
317,1998,9.3,-0.9291754180675272,FALSE
317,1999,8.9,-0.9266096500693106,FALSE
317,2000,8.5,-0.9237048825574715,FALSE
317,2001,8.2,-0.9174479839751978,FALSE
317,2002,7.9,-0.918459257769415,FALSE
317,2003,7.6,-0.9143974440237277,FALSE
317,2004,7.3,-0.9108249291530903,FALSE
317,2005,7.1,-0.9055188431426672,FALSE
317,2006,6.8,-0.8917339568255583,FALSE
317,2007,6.6,-0.889839489462768,FALSE
317,2008,6.4,-0.8838256136004199,FALSE
317,2009,6.2,-0.8778627116666805,FALSE
317,2010,6,-0.8738879611729438,FALSE
317,2011,5.8,-0.8720347911105993,FALSE
317,2012,5.6,-0.8727514305876618,FALSE
317,2013,5.5,-0.8667838117846581,FALSE
317,2014,5.3,-0.8648250537701707,FALSE
317,2015,5.2,-0.8594003971856082,FALSE
317,2016,5,-0.8589935851145514,FALSE
317,2017,4.9,-0.8551325882184266,FALSE
317,2018,4.8,-0.849739709473245,FALSE
317,2019,4.6,-0.8503700086446233,FALSE
325,1960,44.2,-0.9512205449041276,FALSE
325,1961,44.2,-0.9684083075783784,FALSE
325,1962,42.6,-0.9911371215724329,FALSE
325,1963,40.9,-1.0019270120547366,FALSE
325,1964,39.1,-1.0098410561539433,FALSE
325,1965,37.4,-1.0200913380674574,FALSE
325,1966,35.7,-1.0329281271448123,FALSE
325,1967,34.3,-1.038831964954854,FALSE
325,1968,33.1,-1.0564098808341313,FALSE
325,1969,32,-1.058563875398511,FALSE
325,1970,30.9,-1.055693510552426,FALSE
325,1971,29.7,-1.0630448248300897,FALSE
325,1972,28.2,-1.0697460879254972,FALSE
325,1973,26.5,-1.0722551546378418,FALSE
325,1974,24.5,-1.0913511784480383,FALSE
325,1975,22.4,-1.1356847750754349,FALSE
325,1976,20.5,-1.147113277988908,FALSE
325,1977,18.8,-1.1615133009793082,FALSE
325,1978,17.3,-1.1643543963251468,FALSE
325,1979,16.1,-1.1637547959360572,FALSE
325,1980,15.1,-1.1605713079851299,FALSE
325,1981,14.2,-1.156303607297448,FALSE
325,1982,13.4,-1.1493806918099936,FALSE
325,1983,12.7,-1.1406981407071601,FALSE
325,1984,11.9,-1.1255151260083156,FALSE
325,1985,11.2,-1.1177973788064128,FALSE
325,1986,10.5,-1.1111512111145068,FALSE
325,1987,9.9,-1.1031463773484655,FALSE
325,1988,9.5,-1.0915145867674745,FALSE
325,1989,9,-1.0825494808813885,FALSE
325,1990,8.7,-1.07366273266301,FALSE
325,1991,8.4,-1.0639933323986566,FALSE
325,1992,8,-1.0428968933741918,FALSE
325,1993,7.7,-1.0332818366452319,FALSE
325,1994,7.3,-1.0316821655344102,FALSE
325,1995,6.8,-1.0307315916325392,FALSE
325,1996,6.4,-1.0307910343204,FALSE
325,1997,6,-1.0301735013640514,FALSE
325,1998,5.6,-1.0285448648106712,FALSE
325,1999,5.3,-1.02508415053685,FALSE
325,2000,5,-1.0217242517718061,FALSE
325,2001,4.7,-1.0179194465507044,FALSE
325,2002,4.5,-1.018769625667213,FALSE
325,2003,4.3,-1.0148930088620938,FALSE
325,2004,4.1,-1.0114718195473897,FALSE
325,2005,3.9,-1.009589226862668,FALSE
325,2006,3.8,-0.9926717604923191,FALSE
325,2007,3.7,-0.9906255966277875,FALSE
325,2008,3.6,-0.9842527595776663,FALSE
325,2009,3.5,-0.9776130036407461,FALSE
325,2010,3.4,-0.9732858542564804,FALSE
325,2011,3.4,-0.9653924079192838,FALSE
325,2012,3.3,-0.9661582287561569,FALSE
325,2013,3.2,-0.9631765671533321,FALSE
325,2014,3.1,-0.959774691878094,FALSE
325,2015,3,-0.9570968700556328,FALSE
325,2016,2.9,-0.9549066592984394,FALSE
325,2017,2.8,-0.9536734164925265,FALSE
325,2018,2.7,-0.9508302970859341,FALSE
325,2019,2.6,-0.9492735089273352,FALSE
338,1964,32.7,-1.1099885062225414,FALSE
338,1965,31.7,-1.1105281919867471,FALSE
338,1966,30.7,-1.114539507576165,FALSE
338,1967,29.6,-1.1169847644881483,FALSE
338,1968,28.4,-1.1361927174219786,FALSE
338,1969,27.2,-1.141447634638815,FALSE
338,1970,26,-1.141864794047622,FALSE
338,1971,24.8,-1.1513178881517891,FALSE
338,1972,23.6,-1.1539115353517535,FALSE
338,1973,22.4,-1.1484626103913362,FALSE
338,1974,21.2,-1.153010161432249,FALSE
338,1975,20.1,-1.179220693381473,FALSE
338,1976,19,-1.17594973211519,FALSE
338,1977,18,-1.1771570795835258,FALSE
338,1978,17.1,-1.1683431591820526,FALSE
338,1979,16.3,-1.1596910760781647,FALSE
338,1980,15.6,-1.1502104104989628,FALSE
338,1981,15,-1.1393587481615788,FALSE
338,1982,14.4,-1.1278170024575538,FALSE
338,1983,13.9,-1.1143853934818782,FALSE
338,1984,13.3,-1.094389618436417,FALSE
338,1985,12.8,-1.0817506899745526,FALSE
338,1986,12.3,-1.0701127135904662,FALSE
338,1987,11.8,-1.0593735689453458,FALSE
338,1988,11.3,-1.0496456903074523,FALSE
338,1989,10.8,-1.040311691006641,FALSE
338,1990,10.4,-1.0332840104003391,FALSE
338,1991,10,-1.0245533275361203,FALSE
338,1992,9.6,-1.0030675454367404,FALSE
338,1993,9.3,-0.9930296762442891,FALSE
338,1994,8.9,-0.991031807870521,FALSE
338,1995,8.6,-0.9846623473634366,FALSE
338,1996,8.2,-0.9839869542364077,FALSE
338,1997,7.9,-0.9799431346983022,FALSE
338,1998,7.5,-0.9775173110777055,FALSE
338,1999,7.2,-0.9731114975123152,FALSE
338,2000,6.9,-0.9685137370554531,FALSE
338,2001,6.7,-0.9605071822218434,FALSE
338,2002,6.4,-0.9627138318419729,FALSE
338,2003,6.3,-0.9539866059297507,FALSE
338,2004,6.1,-0.9485675130509527,FALSE
338,2005,6,-0.9412930375464175,FALSE
338,2006,6,-0.9186507044700278,FALSE
338,2007,5.9,-0.9141671705026004,FALSE
338,2008,5.9,-0.9017590325249282,FALSE
338,2009,5.9,-0.8889460774415767,FALSE
338,2010,5.9,-0.8777109570607722,FALSE
338,2011,5.9,-0.8681448904102376,FALSE
338,2012,6,-0.8565067700366193,FALSE
338,2013,6,-0.8458288649653811,FALSE
338,2014,6,-0.834613805281286,FALSE
338,2015,6,-0.8238744070510537,FALSE
338,2016,6.1,-0.8087534033991813,FALSE
338,2017,6.1,-0.7988235434903698,FALSE
338,2018,6.1,-0.787159821903485,FALSE
338,2019,6.1,-0.77619238343258945,FALSE
339,1960,124.75668956600073,0.2155778474423835,TRUE
339,1961,121.83698399819164,0.17106236288862803,TRUE
339,1962,118.95597852525022,0.16871417948439413,TRUE
339,1963,116.11367314717647,0.16496541520676714,TRUE
339,1964,113.3100678639704,0.15140098540765987,TRUE
339,1965,110.545162675632,0.14043820435338952,TRUE
339,1966,107.8189575821613,0.14421740956526077,TRUE
339,1967,105.13145258355826,0.13897150619724732,TRUE
339,1968,102.48264767982286,0.1213655323300104,TRUE
339,1969,99.87254287095516,0.1134218542563784,TRUE
339,1970,97.30113815695512,0.11203532628975006,TRUE
339,1971,94.76843353782274,0.10915720658379156,TRUE
339,1972,92.27442901355805,0.1026132569675475,TRUE
339,1973,89.81912458416102,0.10466908562982566,TRUE
339,1974,87.40252024963168,0.0839534960174181,TRUE
339,1975,85.02461600996999,0.04971529734068244,TRUE
339,1976,82.68541186517598,0.04835790639382725,TRUE
339,1977,80.38490781524968,0.04276252804933624,TRUE
339,1978,78.12310386019098,0.048690291271094845,TRUE
339,1979,75.9,0.05129744157386741,FALSE
339,1980,70.5,-0.01258386651783267,FALSE
339,1981,65.6,-0.06759640781785779,FALSE
339,1982,61,-0.12294907863385736,FALSE
339,1983,56.6,-0.17809013804892232,FALSE
339,1984,52.8,-0.2162056548007139,FALSE
339,1985,49.4,-0.2571826829457536,FALSE
339,1986,46.2,-0.2972210102210354,FALSE
339,1987,43.4,-0.33136265024082845,FALSE
339,1988,41,-0.35880889871708344,FALSE
339,1989,38.8,-0.3832794040661222,FALSE
339,1990,36.9,-0.4038509868940001,FALSE
339,1991,35.2,-0.40337325095117516,FALSE
339,1992,33.8,-0.4006486578827902,FALSE
339,1993,32.5,-0.4093733504306182,FALSE
339,1994,31.4,-0.4193861532220799,FALSE
339,1995,30.2,-0.43183141613420567,FALSE
339,1996,29.1,-0.4405395799278276,FALSE
339,1997,27.9,-0.4512024329535745,FALSE
339,1998,26.7,-0.46187045230247264,FALSE
339,1999,25.4,-0.4752681895930892,FALSE
339,2000,24.2,-0.4840179977960278,FALSE
339,2001,23,-0.4925972279416269,FALSE
339,2002,21.8,-0.5083668713637113,FALSE
339,2003,20.6,-0.5185058249634985,FALSE
339,2004,19.4,-0.5302538748496455,FALSE
339,2005,18.3,-0.5412725001226647,FALSE
339,2006,17.1,-0.545180830903013,FALSE
339,2007,16,-0.5631534869278778,FALSE
339,2008,14.9,-0.5789574918837782,FALSE
339,2009,13.9,-0.5933896567776784,FALSE
339,2010,12.9,-0.6101012449127893,FALSE
339,2011,11.9,-0.6347508483885265,FALSE
339,2012,11,-0.6534485131485868,FALSE
339,2013,10.2,-0.6698073116834548,FALSE
339,2014,9.5,-0.6835575628368626,FALSE
339,2015,8.9,-0.695092692813294,FALSE
339,2016,8.5,-0.6991384614747379,FALSE
339,2017,8.2,-0.70028271521627,FALSE
339,2018,8,-0.6956969093015283,FALSE
339,2019,7.8,-0.6921244081922843,FALSE
340,2006,7.3,-0.8749109895477648,FALSE
340,2007,7.3,-0.8655118084229358,FALSE
340,2008,7,-0.8623055108910098,FALSE
340,2009,6.9,-0.8520015248585894,FALSE
340,2010,6.8,-0.8433039940703172,FALSE
340,2011,6.6,-0.8409155855077045,FALSE
340,2012,6.4,-0.8402621094855768,FALSE
340,2013,6.2,-0.8374468862376704,FALSE
340,2014,6,-0.834613805281286,FALSE
340,2015,5.7,-0.8371966533515117,FALSE
340,2016,5.5,-0.8361571388802923,FALSE
340,2017,5.2,-0.8410553270364125,FALSE
340,2018,5,-0.8401120344625127,FALSE
340,2019,4.8,-0.8404796586163521,FALSE
341,2006,9.5,-0.8008899335254737,FALSE
341,2007,8.7,-0.8168564463432714,FALSE
341,2008,7.9,-0.8300253568268948,FALSE
341,2009,7.2,-0.8409181590836932,FALSE
341,2010,6.5,-0.8547729817338022,FALSE
341,2011,5.8,-0.8720347911105993,FALSE
341,2012,5.1,-0.89305725627646515,FALSE
341,2013,4.6,-0.9045027160593566,FALSE
341,2014,4,-0.9209316581066709,FALSE
341,2015,3.5,-0.9348931262215363,FALSE
341,2016,3.1,-0.9457720808047356,FALSE
341,2017,2.8,-0.9536734164925265,FALSE
341,2018,2.5,-0.9604579720966664,FALSE
341,2019,2.3,-0.964109033969742,FALSE
343,1991,32.9,-0.46006825794107103,FALSE
343,1992,30.8,-0.47532868526551125,FALSE
343,1993,29.9,-0.4747831110821503,FALSE
343,1994,28.6,-0.49052427913388585,FALSE
343,1995,25.4,-0.5546827341851459,FALSE
343,1996,21.7,-0.6329563536064636,FALSE
343,1997,19,-0.6864920452299783,FALSE
343,1998,17.5,-0.7089512387989384,FALSE
343,1999,16.5,-0.7187190379711722,FALSE
343,2000,15.3,-0.73326725094105,FALSE
343,2001,14.1,-0.748081804205058,FALSE
343,2002,13.3,-0.7591427911082063,FALSE
343,2003,12.9,-0.752995476253019,FALSE
343,2004,12.8,-0.7378380862878882,FALSE
343,2005,12.5,-0.729900070615166,FALSE
343,2006,12.1,-0.7134105036809476,FALSE
343,2007,11.6,-0.7160703391782519,FALSE
343,2008,11,-0.7188381594949431,FALSE
343,2009,10.4,-0.722695590818134,FALSE
343,2010,9.6,-0.736260109211124,FALSE
343,2011,9,-0.7475579686990201,FALSE
343,2012,8.8,-0.742794146179321,FALSE
343,2013,9.2,-0.7117172053220087,FALSE
343,2014,9.9,-0.6662939922717857,FALSE
343,2015,10.5,-0.6240407125441852,FALSE
343,2016,10.8,-0.5940908087971463,FALSE
343,2017,10.5,-0.5923570461541605,FALSE
343,2018,9.7,-0.6138616717103038,FALSE
343,2019,8.7,-0.6476178330650639,FALSE
344,1992,10.5,-0.9806635372219241,FALSE
344,1993,9.9,-0.9779351160939357,FALSE
344,1994,9.4,-0.9783285711005557,FALSE
344,1995,9,-0.9744247375258583,FALSE
344,1996,8.6,-0.9735860475510759,FALSE
344,1997,8.3,-0.9693683206634077,FALSE
344,1998,8,-0.964089007463767,FALSE
344,1999,7.7,-0.9594344835584903,FALSE
