gwcode,year,for_year,outcome,observed,p
91,2017,2018,failed,0,0.01848065606131773
92,2017,2018,failed,0,0.01104212172386787
93,2017,2018,failed,0,0.014967090229499576
94,2017,2018,failed,0,1.6680227087747797e-4
95,2017,2018,failed,0,7.095445146918056e-4
100,2017,2018,failed,0,0.007239152714450197
101,2017,2018,failed,0,0.04110900688584346
110,2017,2018,failed,0,7.051127973143448e-4
115,2017,2018,failed,0,0.0071038285211381435
130,2017,2018,failed,0,0.01700562241894657
135,2017,2018,failed,0,0.0042770881342791296
140,2017,2018,failed,0,0.025845041820311908
145,2017,2018,failed,0,0.012129480611539758
150,2017,2018,failed,0,0.02561208240667146
155,2017,2018,failed,0,0.002349230356192785
160,2017,2018,failed,0,0.017201781160423542
165,2017,2018,failed,0,3.968047533754861e-4
200,2017,2018,failed,0,0.008984540997959886
205,2017,2018,failed,0,0
210,2017,2018,failed,0,9.616572171793126e-4
211,2017,2018,failed,0,0
212,2017,2018,failed,0,0.0016687566351305384
220,2017,2018,failed,0,0.0012336279386946768
225,2017,2018,failed,0,9.570835860282562e-4
230,2017,2018,failed,0,0.00184566453775145
235,2017,2018,failed,0,0.008443594433804266
260,2017,2018,failed,0,0
290,2017,2018,failed,0,0.002273198813697934
305,2017,2018,failed,0,6.407490652049461e-4
310,2017,2018,failed,0,0.0013394813470347488
316,2017,2018,failed,0,6.258185776327145e-4
317,2017,2018,failed,0,1.2987012987012988e-5
325,2017,2018,failed,0,0.011886875050341878
338,2017,2018,failed,0,0.002704578973905781
339,2017,2018,failed,0,0.004901540917412084
340,2017,2018,failed,0,0.010522919446840556
341,2017,2018,failed,0,0.0016364786558352418
343,2017,2018,failed,0,0.0028523610488599754
344,2017,2018,failed,0,0.001850124130993311
346,2017,2018,failed,0,0.0014774561923707073
349,2017,2018,failed,0,9.70873786407767e-6
350,2017,2018,failed,0,3.232113048375637e-4
352,2017,2018,failed,0,1.6663769374130946e-4
355,2017,2018,failed,0,0.003585186752230823
359,2017,2018,failed,0,0.00130228810878981
360,2017,2018,failed,0,0.0024307409498147553
365,2017,2018,failed,0,0.023666625242984716
366,2017,2018,failed,0,2.9777946968324994e-4
367,2017,2018,failed,0,1.5126486779748876e-4
368,2017,2018,failed,0,1.0781355218855219e-4
369,2017,2018,failed,0,0.010424939049648033
370,2017,2018,failed,0,0.002741130436661821
371,2017,2018,failed,0,0.017876552836087908
372,2017,2018,failed,0,6.060467223263187e-4
373,2017,2018,failed,0,0.012578906400382209
375,2017,2018,failed,0,3.9215686274509805e-5
380,2017,2018,failed,0,9.779426968884377e-4
385,2017,2018,failed,0,5.882352941176471e-6
390,2017,2018,failed,0,9.307748642381361e-4
395,2017,2018,failed,0,0.005142990752192183
402,2017,2018,failed,0,6.338929127669479e-5
404,2017,2018,failed,0,0.04397527824167983
411,2017,2018,failed,0,0.006562091768102737
420,2017,2018,failed,0,0.007165252340162899
432,2017,2018,failed,0,0.02095956792603109
433,2017,2018,failed,0,0.010812619751529166
434,2017,2018,failed,0,0.022920578495261298
435,2017,2018,failed,0,0.027474410265591005
436,2017,2018,failed,0,0.005949632110587861
437,2017,2018,failed,0,0.0077897120065644814
438,2017,2018,failed,0,0.02085992121248838
439,2017,2018,failed,0,0.03864788803455007
450,2017,2018,failed,0,0.024978191791453358
451,2017,2018,failed,0,0.018100251277428068
452,2017,2018,failed,0,0.006954572676630303
461,2017,2018,failed,0,0.009405989541954336
471,2017,2018,failed,0,0.02187355494769087
475,2017,2018,failed,0,0.01741501455669499
481,2017,2018,failed,0,0.009337301692990211
482,2017,2018,failed,0,0.023692465771744133
483,2017,2018,failed,0,0.03282231514068524
484,2017,2018,failed,0,0.020335294519838967
490,2017,2018,failed,0,0.04158836983777911
500,2017,2018,failed,0,0.008419476311946108
501,2017,2018,failed,0,0.013375447703242978
510,2017,2018,failed,0,0.0017147347677540753
516,2017,2018,failed,0,0.043885695122679674
517,2017,2018,failed,0,0.006252781664258548
520,2017,2018,failed,0,0.03810304745565512
522,2017,2018,failed,0,0.0064306864357848645
530,2017,2018,failed,0,0.007523499436546076
531,2017,2018,failed,0,0.02338078390644563
540,2017,2018,failed,0,0.01704488447886719
541,2017,2018,failed,0,0.0032933923846282845
551,2017,2018,failed,0,0.012337863245639907
552,2017,2018,failed,0,0.10607975247419216
553,2017,2018,failed,0,0.006573633091526932
560,2017,2018,failed,0,0.0018286697141891477
565,2017,2018,failed,0,4.099833461009939e-4
570,2017,2018,failed,0,0.037249236939370704
571,2017,2018,failed,0,0.0014918455651584729
572,2017,2018,failed,0,0.003999942753063538
580,2017,2018,failed,0,0.008704577016268481
581,2017,2018,failed,0,0.023452037932261235
590,2017,2018,failed,0,5.703206440637932e-4
600,2017,2018,failed,0,0.005552293620584965
615,2017,2018,failed,0,0.00919237495239539
616,2017,2018,failed,0,0.0014655834388469205
620,2017,2018,failed,0,0.021701235738396395
625,2017,2018,failed,0,0.021165511776744948
626,2017,2018,failed,0,0.017584839624874796
630,2017,2018,failed,0,0.039986376270343904
640,2017,2018,failed,0,0.07692764968509315
645,2017,2018,failed,0,0.01632049214729552
651,2017,2018,failed,0,0.04206668916012733
652,2017,2018,failed,0,0.031514562652447294
660,2017,2018,failed,0,0.022107698070157854
663,2017,2018,failed,0,0.0027177334137946274
666,2017,2018,failed,0,6.738400906398538e-4
670,2017,2018,failed,0,0.003280479475917361
678,2017,2018,failed,0,0.0335195050659912
690,2017,2018,failed,0,0.004322347642590203
692,2017,2018,failed,0,0.012794254559162273
694,2017,2018,failed,0,0.012126421932373592
696,2017,2018,failed,0,0.0062826925351346765
698,2017,2018,failed,0,0.028281921202881165
700,2017,2018,failed,0,0.018170178586847205
701,2017,2018,failed,0,0.0020580895309270488
702,2017,2018,failed,0,0.005460237125775354
703,2017,2018,failed,0,0.004803545303454082
704,2017,2018,failed,0,0.004142003273013424
705,2017,2018,failed,0,0.0027678745867556376
710,2017,2018,failed,0,0.019740664647284238
712,2017,2018,failed,0,8.993378837586874e-4
731,2017,2018,failed,0,0.0066265293508906845
732,2017,2018,failed,0,0.0032264902196140095
740,2017,2018,failed,0,9.790656541859486e-4
750,2017,2018,failed,0,0.008248238101249587
760,2017,2018,failed,0,0.0018364153687041376
770,2017,2018,failed,0,0.018353183568466852
771,2017,2018,failed,0,0.009323998060108307
775,2017,2018,failed,0,0.021586367471747456
780,2017,2018,failed,0,0.0029192464352083875
781,2017,2018,failed,0,0.012306447336773762
790,2017,2018,failed,0,0.006576797978770363
800,2017,2018,failed,0,0.06045850155481545
811,2017,2018,failed,0,0.010775972438012814
812,2017,2018,failed,0,0.004399915061112106
816,2017,2018,failed,0,0.0022240988598573774
820,2017,2018,failed,0,6.532274827369792e-4
830,2017,2018,failed,0,0.002769152962116686
840,2017,2018,failed,0,0.009581782787675637
850,2017,2018,failed,0,0.004646963669112563
860,2017,2018,failed,0,0.011438479196759837
900,2017,2018,failed,0,0.005888581338071821
910,2017,2018,failed,0,0.03432772963843634
920,2017,2018,failed,0,5.470616340181558e-5
940,2017,2018,failed,0,0.007610106474646444
950,2017,2018,failed,0,0.010458068719661436
2,2018,2019,failed,0,0.003691341991341991
20,2018,2019,failed,0,0
40,2018,2019,failed,0,0.01752613775113775
41,2018,2019,failed,0,0.017192421467421462
42,2018,2019,failed,0,0.00700051615051615
51,2018,2019,failed,0,3.6666666666666667e-4
52,2018,2019,failed,0,0
53,2018,2019,failed,0,2.307692307692308e-4
70,2018,2019,failed,0,0.006144694194694195
90,2018,2019,failed,0,0.034235622710622714
91,2018,2019,failed,0,0.017289185814185818
92,2018,2019,failed,0,0.0125018981018981
93,2018,2019,failed,0,0.044260331335331346
94,2018,2019,failed,0,0.0030433566433566432
95,2018,2019,failed,0,0.0010833333333333333
100,2018,2019,failed,0,0.0163749000999001
101,2018,2019,failed,0,0.03331410533910533
110,2018,2019,failed,0,0.003553846153846154
115,2018,2019,failed,0,0.00662102897102897
130,2018,2019,failed,0,0.02155214507714507
135,2018,2019,failed,0,0.005642929292929293
140,2018,2019,failed,0,0.0193749555999556
145,2018,2019,failed,0,0.016344943944943947
150,2018,2019,failed,0,0.019719702519702512
155,2018,2019,failed,0,3.333333333333333e-4
160,2018,2019,failed,0,0.019985989010989007
165,2018,2019,failed,0,0
200,2018,2019,failed,0,0.005880458430458429
205,2018,2019,failed,0,0
210,2018,2019,failed,0,0
211,2018,2019,failed,0,0
212,2018,2019,failed,0,3.8181818181818184e-4
220,2018,2019,failed,0,0
225,2018,2019,failed,0,0
230,2018,2019,failed,0,0.002305555555555556
235,2018,2019,failed,0,0
260,2018,2019,failed,0,0
290,2018,2019,failed,0,0.004484737484737484
305,2018,2019,failed,0,0
310,2018,2019,failed,0,3.76923076923077e-4
316,2018,2019,failed,0,0
317,2018,2019,failed,0,0
325,2018,2019,failed,0,0.006882634032634032
338,2018,2019,failed,0,0.0016666666666666666
339,2018,2019,failed,0,0.010507367632367632
340,2018,2019,failed,0,0.007924572649572649
341,2018,2019,failed,0,0.0036899100899100896
343,2018,2019,failed,0,0.0014595959595959597
344,2018,2019,failed,0,0.0026324786324786326
346,2018,2019,failed,0,0.002146620046620047
349,2018,2019,failed,0,0
350,2018,2019,failed,0,0.0015020202020202017
352,2018,2019,failed,0,0
355,2018,2019,failed,0,0.007789657564657564
359,2018,2019,failed,0,0.0017925324675324675
360,2018,2019,failed,0,0.004285353535353535
365,2018,2019,failed,0,0.00918539516039516
366,2018,2019,failed,0,0.001
367,2018,2019,failed,0,0
368,2018,2019,failed,0,0
369,2018,2019,failed,0,0.010827741702741703
370,2018,2019,failed,0,0.004128546453546453
371,2018,2019,failed,0,0.01424188034188034
372,2018,2019,failed,0,0.0010909090909090907
373,2018,2019,failed,0,0.0046527777777777765
375,2018,2019,failed,0,0
380,2018,2019,failed,0,0
385,2018,2019,failed,0,0
390,2018,2019,failed,0,0
395,2018,2019,failed,0,8.234848484848484e-4
402,2018,2019,failed,0,0
404,2018,2019,failed,0,0.02567100677100677
411,2018,2019,failed,0,0.007031421356421356
420,2018,2019,failed,0,0.0014285714285714286
432,2018,2019,failed,0,0.02092890442890442
433,2018,2019,failed,0,0.008140692640692641
434,2018,2019,failed,0,0.023136183261183264
435,2018,2019,failed,0,0.043633311133311134
436,2018,2019,failed,0,0.004462637362637363
437,2018,2019,failed,0,0.013939466089466087
438,2018,2019,failed,0,0.03227955100455101
439,2018,2019,failed,0,0.0489340048840049
450,2018,2019,failed,0,0.006212515262515263
451,2018,2019,failed,0,0.015614710289710286
452,2018,2019,failed,0,0.0013003108003108
461,2018,2019,failed,0,0.012111879786879788
471,2018,2019,failed,0,0.021465623265623263
475,2018,2019,failed,0,0.014876964701964701
481,2018,2019,failed,1,0.00920497002997003
482,2018,2019,failed,0,0.030602261627261623
483,2018,2019,failed,0,0.02770837773337772
484,2018,2019,failed,0,0.019078987678987677
490,2018,2019,failed,0,0.062482373182373235
500,2018,2019,failed,0,0.01600632145632146
501,2018,2019,failed,0,0.004580311355311355
510,2018,2019,failed,0,5.038461538461539e-4
516,2018,2019,failed,0,0.05212846597846599
517,2018,2019,failed,0,0.005192532467532467
520,2018,2019,failed,0,0.03367357087357088
522,2018,2019,failed,0,0.008404040404040403
530,2018,2019,failed,0,0.010733258408258409
531,2018,2019,failed,0,0.009033100233100232
540,2018,2019,failed,0,0.004335389610389611
541,2018,2019,failed,0,0.0014356643356643354
551,2018,2019,failed,0,0.0060613636363636364
552,2018,2019,failed,0,0.04836178821178821
553,2018,2019,failed,0,0.00868003663003663
560,2018,2019,failed,0,0.0028226495726495727
565,2018,2019,failed,0,0.0032727272727272726
570,2018,2019,failed,0,0.03311220723720723
571,2018,2019,failed,0,1.4285714285714284e-4
572,2018,2019,failed,0,0.006007478632478632
580,2018,2019,failed,0,0.00951523199023199
581,2018,2019,failed,0,0.027374852924852925
590,2018,2019,failed,0,0
600,2018,2019,failed,0,0.003270304695304695
615,2018,2019,failed,0,0.0037069930069930073
616,2018,2019,failed,0,0.0031758852258852257
620,2018,2019,failed,0,0.04189221334221334
625,2018,2019,failed,0,0.02481069763569763
626,2018,2019,failed,0,0.02097630425130425
630,2018,2019,failed,0,0.015294647019647015
640,2018,2019,failed,0,0.06004038184038186
645,2018,2019,failed,0,0.009007323232323233
651,2018,2019,failed,0,0.03596233488733489
652,2018,2019,failed,0,0.042268065268065286
660,2018,2019,failed,0,0.011054831279831279
663,2018,2019,failed,0,0.014427336552336549
666,2018,2019,failed,0,6.111111111111112e-4
670,2018,2019,failed,0,0.004096367521367521
678,2018,2019,failed,0,0.03357287712287711
690,2018,2019,failed,0,0.003737490287490287
692,2018,2019,failed,0,0.014180386280386282
694,2018,2019,failed,0,0.012055742888951846
696,2018,2019,failed,0,0.0026267801849891408
698,2018,2019,failed,0,0.011122202797202795
700,2018,2019,failed,0,0.019930155955155952
701,2018,2019,failed,0,0.0026485680985680986
702,2018,2019,failed,0,0.0037407509157509154
703,2018,2019,failed,0,0.0012111111111111112
704,2018,2019,failed,0,0.004896098346098347
705,2018,2019,failed,0,0.0024218781218781223
710,2018,2019,failed,0,0.012574728049728048
712,2018,2019,failed,0,7.857142857142857e-4
731,2018,2019,failed,0,0.030662456987456982
732,2018,2019,failed,0,0.0022285714285714287
740,2018,2019,failed,0,0.0016678571428571428
750,2018,2019,failed,0,0.004840512265512266
760,2018,2019,failed,0,0.0019765567765567763
770,2018,2019,failed,0,0.019563314463314455
771,2018,2019,failed,0,0.02419967532467532
775,2018,2019,failed,0,0.015303760128760125
780,2018,2019,failed,0,0.0020909090909090908
781,2018,2019,failed,0,0.026628879453879442
790,2018,2019,failed,0,0.005685664335664336
800,2018,2019,failed,0,0.0716353396603397
811,2018,2019,failed,0,0.014507464757464755
812,2018,2019,failed,0,0.0015769230769230769
816,2018,2019,failed,0,0.00404484126984127
820,2018,2019,failed,0,0.0034075757575757577
830,2018,2019,failed,0,0.0032181818181818184
840,2018,2019,failed,0,0.005734362859362859
850,2018,2019,failed,0,0.01534134199134199
860,2018,2019,failed,0,0.018330286380286376
900,2018,2019,failed,0,0.005538472638472638
910,2018,2019,failed,0,0.06628639971139974
920,2018,2019,failed,0,0
940,2018,2019,failed,0,0.008087801087801086
950,2018,2019,failed,0,0.009242532467532467
2,2019,2020,failed,NA,7.938992132503893e-4
20,2019,2020,failed,NA,6.73873873873874e-5
40,2019,2020,failed,NA,0.026600912060758545
41,2019,2020,failed,NA,0.015998762747345272
42,2019,2020,failed,NA,0.018937576291566612
51,2019,2020,failed,NA,7.835307934683163e-4
52,2019,2020,failed,NA,2.103885406621665e-4
53,2019,2020,failed,NA,2.2961816305469556e-5
70,2019,2020,failed,NA,0.007747468799558786
90,2019,2020,failed,NA,0.017442115500487316
91,2019,2020,failed,NA,0.021492112654109587
92,2019,2020,failed,NA,0.026970268669695978
93,2019,2020,failed,NA,0.036997770671621355
94,2019,2020,failed,NA,7.894305044135265e-5
95,2019,2020,failed,NA,0.001339156661923598
100,2019,2020,failed,NA,0.033717314238764375
101,2019,2020,failed,NA,0.04144494549393776
110,2019,2020,failed,NA,0.0032112527013254464
115,2019,2020,failed,NA,0.0023603568415250372
130,2019,2020,failed,NA,0.01666209627230041
135,2019,2020,failed,NA,0.014326563730656324
140,2019,2020,failed,NA,0.021613231305740634
145,2019,2020,failed,NA,0.019020151733897553
150,2019,2020,failed,NA,0.007997063021060706
155,2019,2020,failed,NA,0.0010597902799862407
160,2019,2020,failed,NA,0.01566522928580537
165,2019,2020,failed,NA,0.004341935204867723
200,2019,2020,failed,NA,0.007283073552566819
205,2019,2020,failed,NA,0
210,2019,2020,failed,NA,2.964239152106285e-4
211,2019,2020,failed,NA,1.904761904761905e-5
212,2019,2020,failed,NA,0.0011221167210184266
220,2019,2020,failed,NA,3.7752744573174785e-4
225,2019,2020,failed,NA,3.087774624844934e-4
230,2019,2020,failed,NA,0.010220752411724104
235,2019,2020,failed,NA,0.002067724359875329
260,2019,2020,failed,NA,1.8867924528301885e-005
290,2019,2020,failed,NA,0.0025474940904052393
305,2019,2020,failed,NA,0
310,2019,2020,failed,NA,0.0010896295057289838
316,2019,2020,failed,NA,0
317,2019,2020,failed,NA,0
325,2019,2020,failed,NA,0.003738443775752533
338,2019,2020,failed,NA,0.0036783546833056655
339,2019,2020,failed,NA,0.008442153505515004
340,2019,2020,failed,NA,0.003130468429761065
341,2019,2020,failed,NA,0.002514365721478404
343,2019,2020,failed,NA,0.0023192520256602907
344,2019,2020,failed,NA,7.19040283556439e-4
346,2019,2020,failed,NA,0.0015091430511459756
349,2019,2020,failed,NA,4.524886877828054e-5
350,2019,2020,failed,NA,6.209949079514297e-5
352,2019,2020,failed,NA,2.325581395348837e-5
355,2019,2020,failed,NA,0.0019566335144325614
359,2019,2020,failed,NA,3.4865239692191566e-4
360,2019,2020,failed,NA,0.0013749532012314583
365,2019,2020,failed,NA,0.00791319258236107
366,2019,2020,failed,NA,3.8805246756466266e-4
367,2019,2020,failed,NA,2.153288997949192e-4
368,2019,2020,failed,NA,5.128205128205128e-5
369,2019,2020,failed,NA,0.00838108902429033
370,2019,2020,failed,NA,0.002031467685623878
371,2019,2020,failed,NA,0.00195457317836205
372,2019,2020,failed,NA,5.128205128205128e-5
373,2019,2020,failed,NA,0.0017050609629617396
375,2019,2020,failed,NA,3.7798420435814596e-4
380,2019,2020,failed,NA,2.964239152106285e-4
385,2019,2020,failed,NA,0
390,2019,2020,failed,NA,3.2930965252723495e-4
395,2019,2020,failed,NA,8.865048918835323e-4
402,2019,2020,failed,NA,9.803921568627451e-6
404,2019,2020,failed,NA,0.024225870309218477
411,2019,2020,failed,NA,0.01062176383385556
420,2019,2020,failed,NA,6.194415328325597e-4
432,2019,2020,failed,NA,0.013455589527336661
433,2019,2020,failed,NA,0.011488920746042694
434,2019,2020,failed,NA,0.017102795840339163
435,2019,2020,failed,NA,0.022282433601803295
436,2019,2020,failed,NA,0.015021619779005348
437,2019,2020,failed,NA,0.008949248393239736
438,2019,2020,failed,NA,0.028034064613391696
439,2019,2020,failed,NA,0.02421388465715437
450,2019,2020,failed,NA,0.010278696508364035
451,2019,2020,failed,NA,0.018278321101259758
452,2019,2020,failed,NA,0.004041511199462122
461,2019,2020,failed,NA,0.014318802235058143
471,2019,2020,failed,NA,0.01695778638803272
475,2019,2020,failed,NA,0.029212315817159225
481,2019,2020,failed,NA,0.14029115456833424
482,2019,2020,failed,NA,0.026376587751261376
483,2019,2020,failed,NA,0.035679562901762475
484,2019,2020,failed,NA,0.019142966641016047
490,2019,2020,failed,NA,0.0391788741429008
500,2019,2020,failed,NA,0.01224744558659523
501,2019,2020,failed,NA,0.0027394667854289617
510,2019,2020,failed,NA,0.011000049430487501
516,2019,2020,failed,NA,0.04176779730345112
517,2019,2020,failed,NA,0.013797488759552046
520,2019,2020,failed,NA,0.022919626586387062
522,2019,2020,failed,NA,0.005291659489760518
530,2019,2020,failed,NA,0.01337878761035534
531,2019,2020,failed,NA,0.00877045343847191
540,2019,2020,failed,NA,0.010894820630817804
541,2019,2020,failed,NA,0.004016416435380974
551,2019,2020,failed,NA,0.002095240640695672
552,2019,2020,failed,NA,0.048212286097522525
553,2019,2020,failed,NA,0.0169210506613088
560,2019,2020,failed,NA,0.003218346891424407
565,2019,2020,failed,NA,0.00892452735349327
570,2019,2020,failed,NA,0.02867224610609806
571,2019,2020,failed,NA,0.007171146379926762
572,2019,2020,failed,NA,0.020311461438976792
580,2019,2020,failed,NA,0.00950393369370261
581,2019,2020,failed,NA,0.02362843865177641
